NAME,RAJD,DECJD,P0,S1400,DIST,DIST_DM,
J1623-5005,245.76712500,-50.08752778,0.085072,*,*,*,
J1624-39,246.10416667,-39.85000000,0.002960,*,2.629,2.629,
J1624-4041,246.04136250,-40.69158333,0.167861,*,*,*,
J1624-4411,246.08900417,-44.19272222,0.233164,0.48,3.344,3.344,
J1624-4613,246.07791667,-46.21722222,0.871243,0.39,4.779,4.779,
J1624-4721,246.22870833,-47.35750000,0.448723,0.15,5.634,5.634,
J1624+5850,246.00401667,58.83771389,0.651801,*,3.187,3.187,
J1624+8643,246.13635035,86.72033519,0.395763,*,9.175,9.175,
J1625-0021,246.29315792,-0.35804444,0.002834,*,0.951,0.951,
J1625-4048,246.29304167,-40.80597222,2.355278,*,5.612,5.612,
J1625-4904,246.32520833,-49.07600000,0.460339,0.20,5.251,5.251,
J1625-4913,246.31837500,-49.22905556,0.355856,0.20,5.296,5.296,
J1626-44,246.75000000,-44.36666667,0.308354,0.30,8.304,8.304,
J1626-4537,246.70408333,-45.62377778,0.370141,1.20,4.977,4.977,
J1626-4807,246.67708333,-48.13166667,0.293928,0.37,7.453,7.453,
J1626-6621,246.52854583,-66.35424167,0.450868,0.20,3.816,3.816,
J1627+1419,246.82816250,14.32241667,0.490857,*,4.325,4.325,
J1627+3219,246.98500000,32.32750000,0.002180,*,*,*,
J1627-4706,246.86979167,-47.11394444,0.140746,0.18,6.407,6.407,
J1627-4845,246.79308333,-48.75222222,0.612331,0.48,4.880,4.880,
J1627-49,246.92500000,-49.90000000,0.623678,0.13,5.542,5.542,
J1627-51,246.87500000,-51.13333333,0.439684,0.08,3.750,3.750,
J1627-5547,246.83783333,-55.79788889,0.352464,0.65,5.046,5.046,
J1627-5936,246.96912500,-59.61536111,0.354234,1.60,3.391,3.391,
J1628-3205,247.02916667,-32.09691667,0.003210,*,1.225,1.225,
J1628+4406,247.20963287,44.11183659,0.181178,*,0.539,0.539,
J1628-4804,247.11179167,-48.08305556,0.865971,1.20,6.887,6.887,
J1628-4828,247.12875000,-48.47833333,4.137539,0.29,6.726,6.726,
J1629+33,247.25000000,33.00000000,1.525000,*,25.000,25.000,
J1629-3636,247.39920833,-36.60361111,2.988193,0.20,4.232,4.232,
J1629-3825,247.31090833,-38.42480556,0.526365,0.38,5.574,5.574,
J1629-6902,247.28654417,-69.04591500,0.006001,1.01,0.963,0.963,
J1630-2609,247.62079167,-26.16305556,1.912420,0.42,5.297,5.297,
J1630+3550,247.64977775,35.84512028,0.003229,*,1.568,1.568,
J1630+3734,247.65194554,37.57836028,0.003318,*,1.187,1.187,
J1630-4719,247.51029167,-47.32833333,0.559071,0.46,5.427,5.427,
B1626-47,247.65612500,-47.55138889,0.575971,9.90,5.044,5.044,
J1631-1612,247.96862500,-16.21444444,0.677684,*,0.839,0.839,
J1631-4155,247.82637500,-41.91769444,0.551241,0.19,10.801,10.801,
J1632-1013,248.22583333,-10.22166667,0.717637,0.15,10.272,10.272,
J1632-4509,248.05833333,-45.15250000,1.046810,0.16,11.498,11.498,
J1632-4621,248.20755417,-46.36350000,1.709154,0.80,9.986,9.986,
J1632-4757,248.06941667,-47.95958333,0.228569,0.51,4.836,4.836,
J1632-4818,248.16541667,-48.31494444,0.813672,0.48,5.308,5.308,
J1633-2009,248.48041667,-20.16916667,0.935557,*,2.354,2.354,
B1630-44,248.44603333,-44.88550000,0.436507,2.76,14.810,14.810,
J1633-4805,248.27250000,-48.09333333,0.710830,0.23,6.171,6.171,
B1629-50,248.25035875,-50.25232167,0.352145,7.60,6.005,6.005,
J1634+02,248.70833333,2.56750000,0.002120,*,*,*,
J1634-4229,248.56110417,-42.49563889,2.015263,0.16,18.861,18.861,
J1634-49,248.62500000,-49.86666667,0.684936,0.13,11.716,11.716,
J1634-5107,248.52079167,-51.12933333,0.507356,0.05,7.212,7.212,
J1634-5640,248.57987500,-56.68019444,0.224201,0.30,5.461,5.461,
J1635-1511,248.94733333,-15.19777778,1.179387,0.50,1.445,1.445,
J1635+2332,248.77233333,23.53977778,1.208694,*,25.000,25.000,
B1633+24,248.85742371,24.31314405,0.490507,0.40,2.433,2.433,
J1635-4513,248.98083333,-45.22416667,1.594746,0.25,7.735,7.735,
J1635-4735,248.96601667,-47.58980833,2.594578,*,*,*,
J1635-4944,248.98083333,-49.74333333,0.671964,0.40,7.360,7.360,
B1630-59,248.78783333,-59.91138889,0.529121,1.80,7.214,7.214,
J1636-2614,249.04794167,-26.24638889,0.510454,0.19,7.839,7.839,
J1636-4440,249.06887500,-44.67361111,0.206649,0.29,12.455,12.455,
J1636-4803,249.13333333,-48.06527778,1.204644,1.10,4.759,4.759,
J1636-4933,249.22979167,-49.55277778,0.430367,0.45,10.229,10.229,
J1637-4335,249.48666667,-43.59500000,0.771367,0.18,25.000,25.000,
J1637-4450,249.47145833,-44.84063889,0.252870,0.40,11.423,11.423,
B1634-45,249.49455000,-45.89078333,0.118773,1.50,3.442,3.442,
J1637-46,249.40000000,-46.21666667,0.493091,0.70,5.744,5.744,
J1637-4642,249.30729167,-46.70394444,0.154047,0.93,4.410,4.410,
J1637-4721,249.29750000,-47.35083333,1.165741,0.42,4.416,4.416,
J1637-4816,249.49450000,-48.27000000,0.837365,0.74,7.362,7.362,
J1638-35,249.50000000,-35.00000000,0.705000,*,5.476,5.476,
J1638-3815,249.65562083,-38.25094444,0.698261,0.67,19.076,19.076,
J1638-3951,249.56483333,-39.86638889,0.771130,0.21,14.681,14.681,
J1638+4005,249.56767917,40.09899167,0.767720,*,25.000,25.000,
J1638-4233,249.60295833,-42.56527778,0.510929,0.35,22.186,22.186,
J1638-4344,249.72033333,-43.73444444,1.121944,0.17,4.741,4.741,
J1638-44,249.57500000,-44.66666667,0.568057,0.15,12.466,12.466,
J1638-4417,249.69260833,-44.28422222,0.117802,0.30,12.027,12.027,
J1638-4608,249.59691667,-46.13705556,0.278155,0.45,4.570,4.570,
J1638-4725,249.55391667,-47.42555556,0.763933,0.32,4.742,4.742,
J1638-5226,249.74983333,-52.44927778,0.340503,0.60,4.220,4.220,
J1639-4359,249.77854167,-43.99777778,0.587559,0.92,4.892,4.892,
B1635-45,249.83833750,-46.07586111,0.264558,1.00,3.788,3.788,
J1640+2224,250.06977112,22.40245113,0.003163,0.46,1.515,1.503,
J1640-4631,250.18133333,-46.52650000,0.206443,*,12.750,*,
J1640-4648,250.19841667,-46.81250000,0.178352,0.26,4.469,4.469,
B1636-47,250.05454167,-47.26058333,0.517430,1.56,4.909,4.909,
J1640-4951,250.18150000,-49.85058333,0.739099,0.15,9.673,9.673,
J1641-2347,250.32516667,-23.79333333,1.091008,1.90,0.922,0.922,
B1639+36A,250.42029246,36.45416078,0.010378,0.14,7.420,6.736,
B1639+36B,250.41829767,36.43291333,0.003528,0.02,7.420,4.823,
J1641+3627C,250.42086450,36.45076217,0.003722,0.03,7.420,5.812,
J1641+3627D,250.42664680,36.45783392,0.003118,0.02,7.420,6.777,
J1641+3627E,250.42509208,36.45971322,0.002487,0.01,7.420,7.264,
J1641+3627F,250.43585750,36.47111206,0.003004,*,7.420,6.429,
J1641-5317,250.31629167,-53.29688889,0.175106,*,*,*,
J1641+8049,250.33682571,80.83136505,0.002021,*,3.035,3.035,
J164310,250.75000000,-10.00000000,*,*,1.082,1.082,
J1643-1224,250.90900916,-12.41629785,0.004622,3.78,0.740,0.791,
J1643+1338,250.97558333,13.64552778,1.099047,*,4.641,4.641,
J1643-4505,250.90379167,-45.09605556,0.237390,0.45,4.738,4.738,
J1643-4522,250.83500000,-45.36694444,1.347899,0.11,4.615,4.615,
J1643-4550,250.80633333,-45.84847222,0.717508,0.34,4.378,4.378,
J1644-33,251.00000000,-33.00000000,0.397000,*,7.786,7.786,
J1644-44,251.15000000,-44.16666667,0.173911,0.40,9.510,9.510,
B1641-45,251.20530417,-45.98603056,0.455078,300.00,4.500,4.437,
J1644-46,251.02500000,-46.43333333,0.250941,0.80,4.284,4.284,
J1644-4657,251.16041667,-46.96055556,0.125962,0.59,6.749,6.749,
B1642-03,251.25850250,-3.29939417,0.387690,25.76,3.846,1.326,
J1645+1012,251.39339583,10.20445556,0.410861,*,3.914,3.914,
J1646-1910,251.57775000,-19.17055556,4.817736,0.08,2.616,2.616,
J1646-2142,251.57764333,-21.70069167,0.005853,*,0.965,0.965,
J1646-4308,251.73041667,-43.13527778,0.840680,0.33,16.160,16.160,
B1643-43,251.71375000,-43.77722222,0.231603,1.25,6.226,6.226,
J1646-5123,251.65145833,-51.38738889,0.530075,0.17,10.974,10.974,
B1641-68,251.72879167,-68.53102778,1.785613,4.90,1.245,1.245,
J1647-3607,251.94379167,-36.11777778,0.212316,0.20,16.871,16.871,
J1647-4552,251.79250000,-45.87133333,10.610656,*,*,*,
J1647+6608,251.88550721,66.13951249,1.599798,*,2.061,2.061,
J1648-3256,252.02529167,-32.94466667,0.719455,0.70,6.729,6.729,
J1648-4458,252.05416667,-44.97388889,0.629632,0.55,5.518,5.518,
J1648-4611,252.09184583,-46.18770833,0.164958,0.61,4.468,4.468,
J1648-6044,252.21345833,-60.74041667,0.583765,0.70,5.567,5.567,
J1649+2533,252.43429167,25.55194444,1.015257,*,25.000,25.000,
J1649-3012,252.44291667,-30.20583333,0.003424,*,*,*,
J1649-3805,252.45092500,-38.09975000,0.262026,1.75,8.839,8.839,
J1649-3935,252.27783333,-39.59561111,0.770910,0.05,13.459,13.459,
J1649-4349,252.33508333,-43.82283333,0.870712,0.75,4.408,4.408,
J1649-4653,252.35254167,-46.88591667,0.557036,0.37,4.964,4.964,
J1649-4729,252.32612500,-47.49805556,0.297692,0.29,14.320,14.320,
J1649-5553,252.37958333,-55.89444444,0.613571,1.40,11.604,11.604,
J1650-1654,252.61320583,-16.91174500,1.749552,1.10,1.055,1.055,
J1650-4126,252.55489167,-41.44272222,0.308918,0.29,4.869,4.869,
J1650-4341,252.68616667,-43.69188889,0.309398,0.26,5.342,5.342,
J1650-4502,252.63458333,-45.04369444,0.380870,0.61,3.918,3.918,
J1650-4601,252.57758333,-46.02183333,0.127123,*,*,*,
J1650-4921,252.64628750,-49.35104444,0.156400,0.29,5.307,5.307,
J1651+14,252.75000000,14.36666667,0.828000,*,25.000,25.000,
B1648-17,252.88230300,-17.15614106,0.973394,0.30,0.836,0.836,
B1648-42,252.95332083,-42.76943611,0.844081,21.40,5.200,5.753,
J1651-4519,252.98833333,-45.31972222,0.517443,0.54,5.061,5.061,
B1647-52,252.92900833,-52.38288333,0.635058,4.10,6.284,6.284,
B1647-528,252.92254167,-52.92991667,0.890537,2.72,5.809,5.809,
J1651-7642,252.78279167,-76.71097222,1.755311,0.70,3.361,3.361,
J1652-1400,253.06948750,-14.00761111,0.305447,0.40,0.598,0.598,
B1649-23,253.24387329,-24.06413041,1.703739,1.44,3.369,3.369,
J1652+2651,253.01279167,26.86122222,0.915803,*,25.000,25.000,
J1652-4406,253.24791667,-44.10138889,7.707183,*,5.108,5.108,
J1652-4838,253.22500000,-48.75000000,0.003785,0.92,4.395,4.395,
J1653-0158,253.40855754,-1.97691472,0.001968,*,0.840,*,
J1653-2054,253.37929167,-20.91530556,0.004129,0.57,2.631,2.631,
B1650-38,253.41582500,-38.63911111,0.305037,2.00,5.440,5.440,
J1653-4030,253.39262500,-40.50038889,1.019372,0.40,17.188,17.188,
J1653-4105,253.35572500,-41.09044444,0.498978,0.27,14.022,14.022,
J1653-4249,253.41758333,-42.81758333,0.612558,1.50,4.475,4.475,
J1653-4315,253.37375000,-43.25027778,0.419280,0.53,4.004,4.004,
J1653-45,253.47500000,-45.28333333,0.950977,*,3.507,3.507,
J1653-4854,253.48625000,-48.91416667,3.059510,0.18,15.188,15.188,
J1654-23,253.51250000,-23.58333333,0.545360,*,4.071,4.071,
J1654-26,253.66250000,-26.60500000,1.623730,*,6.603,6.603,
J1654-2713,253.59844778,-27.21710208,0.791822,0.30,4.942,4.942,
J1654-3710,253.68510833,-37.18252778,0.939165,0.22,19.006,19.006,
J1654-4140,253.59791667,-41.67333333,1.273945,0.71,4.645,4.645,
J1654-4245,253.59200000,-42.76083333,1.101555,0.14,10.606,10.606,
J1655-3048,253.85220833,-30.81166667,0.542936,2.20,10.670,10.670,
J1655-3844,253.91108333,-38.73583333,1.193439,0.25,19.040,19.040,
J1656+00,254.17083333,0.43333333,1.497850,*,3.940,3.940,
J1656-3621,254.13731250,-36.36658333,0.730134,0.29,10.733,10.733,
J1656+6203,254.04287500,62.06400278,0.776155,*,25.000,25.000,
J1657-0406A,254.28791667,-4.10027778,0.004730,*,5.070,0.786,
J1657-0406B,254.28791667,-4.10027778,0.007350,*,5.070,0.767,
J1657+3304,254.46117500,33.07601389,1.570276,*,2.366,2.366,
J1657-4432,254.40304167,-44.53888889,0.609607,0.38,4.558,4.558,
J1658-2823,254.51250000,-28.38444444,3.359700,*,3.473,3.473,
J1658+3630,254.61049917,36.50835972,0.033028,*,0.224,0.224,
J1658-4306,254.56916667,-43.11388889,1.166449,0.80,5.254,5.254,
J1658-47,254.60000000,-47.20000000,0.369365,0.18,23.425,23.425,
J1658-4958,254.72883333,-49.98288889,0.416874,1.60,6.107,6.107,
J1658-5324,254.66393162,-53.40194528,0.002439,0.43,0.880,0.880,
B1657-13,254.97119792,-13.08583042,0.640958,0.80,0.485,0.485,
J1659-4316,254.98491667,-43.26833333,0.474381,0.21,4.986,4.986,
J1659-4439,254.91433333,-44.65027778,0.353293,0.42,12.689,12.689,
J1659-54,254.84583333,-54.00000000,0.544573,*,5.658,5.658,
J1700-0954,255.01345000,-9.91200000,0.817312,0.35,0.217,0.217,
J1700-3312,255.22075537,-33.21291686,1.358307,1.60,7.386,7.386,
J1700-3611,255.20550000,-36.19805556,1.494091,0.80,9.288,9.288,
J1700-3919,255.09279167,-39.31667222,0.560504,0.23,11.634,11.634,
J1700-4012,255.16062500,-40.21072222,0.283792,0.13,6.699,6.699,
J1700-4422,255.22362500,-44.37416667,0.755535,0.30,6.362,6.362,
J1700-4939,255.09400000,-49.65416667,0.578363,0.17,15.418,15.418,
J1701-3006A,255.30212258,-30.10838139,0.005242,0.40,6.410,4.880,
J1701-3006B,255.30278208,-30.11362333,0.003594,0.30,6.410,4.901,
J1701-3006C,255.30360800,-30.11650417,0.007613,0.30,6.410,4.834,
J1701-3006D,255.30651292,-30.11182194,0.003418,*,6.410,4.802,
J1701-3006E,255.30530583,-30.11302500,0.003234,*,6.410,4.760,
J1701-3006F,255.30342583,-30.11439444,0.002295,*,6.410,4.713,
J1701-3006G,255.30833333,-30.11166667,0.004608,0.08,6.410,4.748,
J1701-3130,255.43130417,-31.51019444,0.291341,*,5.251,5.251,
B1658-37,255.32687500,-37.44088889,2.454618,4.10,12.947,12.947,
B1657-45,255.37147500,-45.56352778,0.322909,3.10,19.589,19.589,
J1701-4958,255.30345833,-49.97583333,0.804304,0.26,10.823,10.823,
J1702-3932,255.55983333,-39.54444444,0.390328,0.30,15.190,15.190,
J1702-4128,255.71883333,-41.48005556,0.182136,1.17,3.967,3.967,
J1702-4217,255.65183333,-42.28366667,0.227565,0.50,4.715,4.715,
J1702-4306,255.61400000,-43.11252778,0.215508,0.46,5.047,5.047,
J1702-4310,255.61225000,-43.17777778,0.240524,0.92,4.326,4.326,
J1702-4428,255.71916667,-44.46750000,2.123506,0.38,11.151,11.151,
J1703-18,255.85833333,-18.81500000,1.270240,*,1.416,1.416,
B1700-18,255.96288125,-18.77079028,0.804341,0.70,2.857,1.686,
B1700-32,255.84392038,-32.69667568,1.211785,8.70,3.167,3.167,
J1703-38,255.85833333,-38.20000000,6.443000,*,14.170,14.170,
J1703-4442,255.83579167,-44.71166667,1.747293,0.21,5.224,5.224,
J1703-4851,255.97725417,-48.86695556,1.396405,1.40,4.114,4.114,
J1704-3756,256.23944167,-37.94525000,0.305234,0.13,15.245,15.245,
J1704-5236,256.16903750,-52.61594444,0.230708,0.60,9.485,9.485,
B1659-60,256.06166667,-60.28166667,0.306323,*,1.589,1.589,
J1705-04,256.25000000,-4.68333333,0.237480,*,0.210,0.210,
J1705-1903,256.36250000,-19.13444444,0.002480,0.57,2.357,2.357,
B1702-19,256.40041557,-19.11073499,0.298987,5.66,0.747,0.747,
J1705-3423,256.42650833,-34.39530556,0.255427,5.30,3.843,3.843,
J1705-3936,256.40458333,-39.60805556,0.854482,0.33,9.673,9.673,
J1705-3950,256.37433333,-39.84972222,0.318941,1.60,3.426,3.426,
J1705-4108,256.33500000,-41.14555556,0.861067,1.30,5.969,5.969,
J1705-4331,256.39964167,-43.52044444,0.222561,0.40,3.441,3.441,
J1705-6135,256.31375000,-61.58750000,0.808546,0.40,5.577,5.577,
J1706-3839,256.58875000,-38.66416667,0.586287,0.20,17.644,17.644,
J1706-4310,256.51879167,-43.17250000,0.616979,0.28,17.561,17.561,
J1706-4434,256.59659583,-44.57500000,0.429922,0.19,19.449,19.449,
J1706+59,256.75000000,59.16666667,1.476687,*,3.931,3.931,
J1706-6118,256.54080833,-61.30325000,0.361921,*,3.394,3.394,
J1707+35,256.75000000,35.93333333,0.159800,*,1.680,1.680,
B1703-40,256.84075000,-40.89863889,0.581018,10.20,4.000,3.887,
J1707-4341,256.91712500,-43.68666667,0.890594,0.46,13.009,13.009,
J1707-4417,256.92254167,-44.28861111,5.763777,*,14.053,14.053,
J1707-4729,256.81477917,-47.49291667,0.266474,2.40,12.833,12.833,
J1708+02,257.16250000,1.80166667,0.410772,*,1.454,1.454,
J1708-3426,257.24079167,-34.44555556,0.692116,2.00,4.638,4.638,
J1708-3506,257.07342563,-35.10628889,0.004505,1.45,3.320,3.320,
J1708-3641,257.14962500,-36.68930556,0.587567,0.12,11.313,11.313,
J1708-3827,257.06875000,-38.46000000,1.225782,0.42,20.594,20.594,
J1708-4008,257.19529167,-40.14790000,11.006262,*,3.800,*,
J1708-4522,257.05383333,-45.38083333,1.297837,0.22,23.091,23.091,
J1708-52,257.00000000,-52.00000000,0.449620,*,3.295,3.295,
B1701-75,257.01041667,-75.65638889,1.191024,0.75,1.322,1.322,
B1706-16,257.36017208,-16.68270278,0.653054,14.50,0.562,0.562,
J1709+2313,257.27413333,23.22440278,0.004631,0.19,2.179,2.179,
J1709-3626,257.43812500,-36.43433333,0.447857,0.58,16.081,16.081,
J1709-3841,257.31662500,-38.68805556,0.586986,0.31,4.300,4.300,
J1709-43,257.44583333,-43.91194444,*,*,4.596,4.596,
J1709-4342,257.37875000,-43.70388889,1.735898,0.14,6.450,6.450,
J1709-4401,257.42245833,-44.01977778,0.865235,0.80,4.597,4.597,
B1706-44,257.42803333,-44.48562222,0.102459,12.10,2.600,2.273,
J1710-2616,257.52041667,-26.27638889,0.954158,0.90,5.201,5.201,
J1710-37,257.62500000,-37.50000000,0.792659,0.10,6.090,6.090,
J1710-4148,257.59895833,-41.80527778,0.286561,0.31,7.193,7.193,
J1710+4923,257.51850454,49.38652178,0.003220,*,0.506,0.506,
B1709-15,257.97941575,-15.16104092,0.868804,0.70,1.081,1.081,
J1711-3826,257.93520833,-38.43722222,0.465365,0.16,4.146,4.146,
J1711-4322,257.79400417,-43.38141667,0.102618,0.26,3.986,3.986,
B1707-53,257.97137500,-53.83841667,0.899233,0.84,4.498,4.498,
J1712-2715,258.04879167,-27.26472222,0.255360,*,3.118,3.118,
J1712-391,258.14583333,-39.71666667,0.778149,*,4.355,4.355,
J1712-392,258.14583333,-39.71666667,0.092528,*,4.843,4.843,
J1713+0747,258.45639077,7.79374438,0.004570,8.30,1.311,0.919,
J1713-3844,258.25958333,-38.74138889,1.600114,0.26,4.426,4.426,
J1713-3949,258.36666667,-39.81666667,0.392451,0.35,3.885,3.885,
J1713+7810,258.36279167,78.17610833,0.432526,*,4.580,4.580,
J1714-1054,258.66717500,-10.90302778,0.696279,0.50,0.215,0.215,
J1714-3810,258.52391667,-38.17525000,3.824936,*,13.200,*,
J1714-3830,258.58250000,-38.50638889,0.084140,*,*,*,
J1715-3247,258.84775000,-32.79166667,1.260214,0.08,4.047,4.047,
J1715-3700,258.79020833,-37.00111111,0.779628,0.37,5.013,5.013,
J1715-3859,258.90787500,-38.99030556,0.928108,0.54,5.158,5.158,
J1715-3903,258.80866667,-39.04919444,0.278494,0.66,3.737,3.737,
J1715-4034,258.92050000,-40.57166667,2.072155,1.90,3.917,3.917,
J1715-4254,258.79391667,-42.91500000,0.573745,0.07,18.772,18.772,
J1715+46,258.95000000,46.05000000,0.548100,*,1.754,1.754,
J1716+34,259.03333333,34.60305556,0.002110,*,*,*,
J1716-3720,259.04733333,-37.34555556,0.630314,0.41,5.375,5.375,
J1716-4005,259.17525000,-40.09083333,0.311813,1.79,5.418,5.418,
J1716-4111,259.18461250,-41.18597222,1.036067,0.22,4.387,4.387,
J1716-4711,259.00462083,-47.18358333,0.555824,0.30,21.907,21.907,
J1717+03,259.48333333,3.18333333,3.901000,*,1.238,1.238,
B1714-34,259.33435200,-34.41654571,0.656299,3.90,25.000,25.000,
J1717-3737,259.31650000,-37.62666667,0.682419,0.69,4.334,4.334,
J1717-3847,259.32666667,-38.78416667,1.149499,0.30,5.012,5.012,
J1717-3953,259.35645833,-39.89861111,1.085521,1.50,6.537,6.537,
J1717-4043,259.44962500,-40.73055556,0.397857,0.54,14.244,14.244,
J1717-40435,259.25833333,-40.72527778,0.349929,0.41,16.635,16.635,
B1713-40,259.46816667,-41.05494444,0.887719,1.10,7.283,7.283,
J1717+4308A,259.27706833,43.13430017,0.003160,*,8.500,25.000,
J1717-5800,259.39854167,-58.00150000,0.321793,0.50,11.223,11.223,
J1718-3714,259.57745833,-37.23777778,1.289379,0.23,5.326,5.326,
J1718-3718,259.54166667,-37.31472222,3.378574,0.40,3.918,3.918,
J1718-3825,259.55652083,-38.42168333,0.074670,1.70,3.488,3.488,
J1718-41,259.55000000,-41.11666667,0.548419,0.07,11.597,11.597,
J1718-4539,259.54958333,-45.65441667,0.590473,0.08,13.803,13.803,
J1719-1438,259.79197054,-14.63359500,0.005790,0.43,0.336,0.336,
J1719-2330,259.90041667,-23.50388889,0.453993,0.16,4.274,4.274,
J1719-3458,259.80058750,-34.97288889,0.493775,*,16.425,16.425,
B1715-40,259.75717500,-40.11652778,0.189094,1.40,9.783,9.783,
J1719-4302,259.95320833,-43.03650000,0.235475,0.37,13.437,13.437,
J1720+00,260.22916667,0.66666667,3.357000,*,2.555,2.555,
B1718-02,260.23862083,-2.20663889,0.477715,1.00,2.357,2.357,
B1717-16,260.10502647,-16.55936755,1.565601,1.10,0.988,0.988,
J1720+2150,260.00541667,21.83688889,1.615664,*,5.583,5.583,
J1720-2446,260.09358333,-24.77416667,0.874265,*,3.877,3.877,
B1717-29,260.14215622,-29.55451054,0.620448,1.69,1.095,1.095,
J1720-36,260.22500000,-36.88333333,0.092132,0.08,3.783,3.783,
J1720-3659,260.00823333,-36.98513889,0.351125,0.74,3.909,3.909,
B1718-19,260.25616830,-19.61404579,1.004037,0.30,8.010,3.071,
J1721-1939,260.44420833,-19.66361111,0.404040,*,5.621,5.621,
J1721-2457,260.27290792,-24.95171389,0.003497,0.58,1.393,1.393,
B1718-35,260.38657833,-35.54711412,0.280424,16.80,4.600,4.709,
B1718-32,260.51232917,-32.12925000,0.477158,5.40,2.928,2.928,
J1722+35,260.52500000,35.30000000,0.821600,*,2.196,2.196,
B1718-36,260.54090417,-36.54813889,0.399183,2.90,3.992,3.992,
B1719-37,260.74670833,-37.20125000,0.236180,3.80,2.477,2.477,
J1722-4400,260.69382083,-44.00922222,0.218554,0.22,9.068,9.068,
J1723-2837,260.84660667,-28.63254722,0.001856,1.10,0.928,0.720,
J1723-2852,260.99250000,-28.88083333,0.625034,0.13,4.768,4.768,
J1723-3659,260.78158333,-36.98727778,0.202725,2.10,3.497,3.497,
J1723-38,260.75000000,-38.33333333,0.765796,0.08,6.842,6.842,
J1724-3149,261.18695833,-31.81777778,0.948237,0.36,17.898,17.898,
J1724-35,261.17916667,-35.81666667,1.421990,*,4.330,4.330,
J1724-3505,261.19954167,-35.09333333,1.221708,0.24,6.775,6.775,
J1724-4500,261.10750000,-45.00416667,1.309109,0.05,7.366,7.366,
J1725-0732,261.30117083,-7.54977778,0.239919,0.11,0.203,0.203,
J1725-2852,261.29125000,-28.87277778,1.257788,0.25,4.251,4.251,
J1725-3546,261.42583333,-35.77111111,1.032471,0.61,4.784,4.784,
J1725-3848,261.25041667,-38.81000000,2.062386,0.14,4.141,4.141,
J1725-3853,261.36362500,-38.88450000,0.004792,*,3.142,3.142,
J1725-4043,261.42258333,-40.71972222,1.465071,0.34,4.465,4.465,
J1726-00,261.59583333,-0.25000000,1.308600,*,3.049,3.049,
J1726-31,261.65000000,-31.95000000,0.123470,0.40,5.125,5.125,
J1726-3530,261.53129167,-35.49944444,1.110132,0.39,4.722,4.722,
J1726-3635,261.70670833,-36.59600000,0.287432,0.29,4.847,4.847,
J1726-4006,261.63904167,-40.10055556,0.882778,0.21,9.401,9.401,
J1726-52,261.50000000,-52.00000000,0.631800,*,6.724,6.724,
J1727-1609,262.01250000,-16.18611111,0.002450,*,*,*,
J1727-2739,261.87908333,-27.64805556,1.293100,1.70,3.959,3.959,
J1727-29,261.82916667,-29.98333333,*,*,2.613,2.613,
